발생일시_년,발생일시_월,발생장소_시도,발생장소_시군,평균풍속,평균상대습도
2003,5,전남,신안,2.2,67
2003,5,전남,나주,2.2,67
2003,5,전남,구례,2.2,67
2003,5,전남,담양,2.2,67
2003,5,전남,곡성,-,-
2003,5,전남,화순,-,-
2003,5,전남,장성,-,-
2003,5,전남,함평,2.2,67
2003,5,경북,청도,1.7,68
2003,5,경북,경산,1.7,68
2003,5,경북,예천,1.5,70
2003,5,경북,고령,1.5,70
2003,5,경북,성주,1,67
2003,5,경북,군위,1,67
2003,5,경북,김천,1,67
2003,5,경북,칠곡,2.7,73
2003,5,경북,영양,-,-
2003,5,경남,창녕,1.2,68
2003,5,경남,함안,-,-
2003,5,경남,하동,1.6,72
2003,5,경남,고성,1.6,72
2003,5,경남,사천,1.6,72
2003,5,경남,함안,1.6,72
2003,5,경남,마산,1.9,65
2003,5,경남,진해,1.9,65
2003,6,서울,서울,2,69
2003,6,인천,인천,2.3,77
2003,6,경기,동두천,1.5,72
2003,6,경기,파주,1.5,78
2003,6,경기,수원,2.1,70
2003,6,인천,강화,1.9,70
2003,6,경기,양평,0.7,73
2003,6,경기,이천,1.2,71
2003,6,강원,속초,1.9,75
2003,6,강원,춘천,-,-
2003,6,강원,철원,1.9,76
2003,6,강원,춘천,1.2,72
2003,6,강원,강릉,-,-
2003,6,강원,강릉,2.2,69
2003,6,강원,동해,2.2,76
2003,6,강원,원주,0.9,70
2003,6,강원,영월,1.3,75
2003,6,강원,인제,1.7,71
2003,6,강원,홍천,1.3,67
2003,6,강원,태백,1.4,69
2003,6,강원,정선,-,-
2003,6,충북,충주,1.5,67
2003,6,충북,청주,1.7,68
2003,6,충북,제천,1.4,64
2003,6,충북,보은,1.1,78
2003,6,충남,서산,2.4,78
2003,6,충남,홍성,-,-
2003,6,충남,천안,1.6,75
2003,6,충남,보령,1.5,80
2003,6,충남,부여,1.3,71
2003,6,충남,금산,0.9,67
2003,6,대전,대전,2.2,70
2003,6,세종,세종,2.2,70
2003,6,울산,울산,1.9,70
2003,6,대구,대구,2.3,67
2003,6,부산,부산,2.7,78
2003,6,경남,창원,2.2,69
2003,6,경남,통영,1.9,77
2003,6,경남,진주,1.7,75
2003,6,경남,김해,-,-
2003,6,경남,창원,-,-
2003,6,경남,양산,-,-
2003,6,경남,의령,-,-
2003,6,경남,함양,-,-
2003,6,경남,거창,1.1,78
2003,6,경남,합천,1.1,70
2003,6,경남,밀양,1.3,67
2003,6,경남,산청,1.2,68
2003,6,경남,거제,1.5,69
2003,6,경남,남해,1.2,56
2003,6,경북,울진,3,80
2003,6,경북,안동,1.4,73
2003,6,경북,상주,1.5,75
2003,6,경북,포항,2.4,72
2003,6,경북,봉화,1,65
2003,6,경북,영주,1.3,72
2003,6,경북,문경,1.3,84
2003,6,경북,청송,-,-
2003,6,경북,영덕,2.2,73
2003,6,경북,의성,0.8,73
2003,6,경북,구미,1,70
2003,6,경북,영천,1.5,68
2003,6,경북,경주,-,-
2003,6,전북,군산,3.4,80
2003,6,전북,전주,2,69
2003,6,전북,고창,-,-
2003,6,전북,부안,1.4,65
2003,6,전북,임실,1.2,71
2003,6,전북,정읍,1,64
2003,6,전북,남원,1.2,68
2003,6,전북,장수,1.6,78
2003,6,전북,고창,-,-
2003,6,전북,순창,-,-
2003,6,전남,여수,3.8,76
2003,6,전남,완도,3.7,73
2003,6,전남,순천,-,-
2003,6,전남,진도,5.4,81
2003,6,전남,영광,-,-
2003,6,전남,보성,-,-
2003,6,전남,강진,-,-
2003,6,전남,장흥,2,69
2003,6,전남,해남,2.3,75
2003,6,전남,고흥,0.7,64
2003,6,전남,광양,-,-
2003,6,전남,진도,-,-
2003,6,제주,제주,2.7,76
2003,6,제주,제주,5.5,85
2003,6,제주,제주,2.4,84
2003,6,제주,제주,2.8,76
2003,6,광주,광주,2,71
2003,6,경기,광주,1.2,71
2003,6,경기,남양주,1.5,78
2003,6,경기,시흥,2.1,70
2003,6,경기,성남,2.1,70
2003,6,경기,안성,2.1,70
2003,6,경기,고양,2.1,70
2003,6,경기,평택,2.1,70
2003,6,경기,하남,2.1,70
2003,6,경기,용인,2.1,70
2003,6,경기,구리,2.1,70
2003,6,경기,안산,2.1,70
2003,6,경기,군포,2.1,70
2003,6,경기,화성,2.1,70
2003,6,경기,과천,2.1,70
2003,6,경기,오산,2.1,70
2003,6,경기,안양,2.1,70
2003,6,경기,김포,2.1,70
2003,6,경기,의왕,2.1,70
2003,6,경기,광명,2.1,70
2003,6,경기,가평,0.7,73
2003,6,경기,포천,0.7,73
2003,6,경기,여주,1.2,71
2003,6,경기,양주,1.5,78
2003,6,경기,부천,1.5,78
2003,6,경기,연천,1.5,78
2003,6,경기,의정부,1.5,72
2003,6,강원,화천,1.2,72
2003,6,강원,고성,2.2,69
2003,6,강원,양구,1.2,72
2003,6,강원,횡성,0.9,70
2003,6,강원,평창,-,-
2003,6,강원,양양,2.2,69
2003,6,강원,삼척,2.2,69
2003,6,충북,단양,1.5,67
2003,6,충북,음성,1.4,64
2003,6,충북,진천,1.4,64
2003,6,충북,영동,1.1,78
2003,6,충북,옥천,1.1,78
2003,6,충북,증평,1.1,78
2003,6,충북,괴산,1.1,78
2003,6,충북,청원,1.7,68
2003,6,충남,아산,1.6,75
2003,6,충남,공주,1.3,71
2003,6,충남,논산,0.9,67
2003,6,충남,당진,2.4,78
2003,6,충남,태안,2.4,78
2003,6,충남,예산,-,-
2003,6,충남,청양,1.5,80
2003,6,충남,서천,1.3,71
2003,6,충남,계룡,0.9,67
2003,6,전북,무주,1.6,78
2003,6,전북,진안,1.6,78
2003,6,전북,김제,2,69
2003,6,전북,익산,2,69
2003,6,전북,완주,2,69
2003,6,전남,목포,2.3,75
2003,6,전남,영암,2.3,75
2003,6,전남,무안,2,71
2003,6,전남,신안,2,71
2003,6,전남,나주,2,71
2003,6,전남,구례,2,71
2003,6,전남,담양,2,71
2003,6,전남,곡성,-,-
2003,6,전남,화순,-,-
2003,6,전남,장성,-,-
2003,6,전남,함평,2,71
2003,6,경북,청도,1.5,68
2003,6,경북,경산,1.5,68
2003,6,경북,예천,1.5,75
2003,6,경북,고령,1.5,75
2003,6,경북,성주,1,70
2003,6,경북,군위,1,70
2003,6,경북,김천,1,70
2003,6,경북,칠곡,2.4,72
2003,6,경북,영양,-,-
2003,6,경남,창녕,1.1,70
2003,6,경남,함안,-,-
2003,6,경남,하동,1.7,75
2003,6,경남,고성,1.7,75
2003,6,경남,사천,1.7,75
2003,6,경남,함안,1.7,75
2003,6,경남,마산,2.2,69
2003,6,경남,진해,2.2,69
2003,7,서울,서울,1.8,75
2003,7,인천,인천,2,80
2003,7,경기,동두천,1.4,78
2003,7,경기,파주,1.5,83
2003,7,경기,수원,2.2,75
2003,7,인천,강화,1.6,73
2003,7,경기,양평,0.7,79
2003,7,경기,이천,1.2,78
2003,7,강원,속초,2.1,86
2003,7,강원,춘천,-,-
2003,7,강원,철원,2,83
2003,7,강원,춘천,1.2,77
2003,7,강원,강릉,-,-
2003,7,강원,강릉,1.7,82
2003,7,강원,동해,2.1,84
2003,7,강원,원주,1,78
2003,7,강원,영월,1.4,81
2003,7,강원,인제,1.9,77
2003,7,강원,홍천,1.2,71
2003,7,강원,태백,1.6,77
2003,7,강원,정선,-,-
2003,7,충북,충주,1.5,74
2003,7,충북,청주,1.7,76
2003,7,충북,제천,1.3,69
2003,7,충북,보은,1.3,79
2003,7,충남,서산,2.3,84
2003,7,충남,홍성,-,-
2003,7,충남,천안,1.6,83
2003,7,충남,보령,1.5,84
2003,7,충남,부여,1.4,76
2003,7,충남,금산,1,73
2003,7,대전,대전,2.5,80
2003,7,세종,세종,2.5,80
2003,7,울산,울산,1.9,80
2003,7,대구,대구,2.4,80
2003,7,부산,부산,2.7,87
2003,7,경남,창원,1.8,79
2003,7,경남,통영,1.8,84
2003,7,경남,진주,1.5,84
2003,7,경남,김해,-,-
2003,7,경남,창원,-,-
2003,7,경남,양산,-,-
2003,7,경남,의령,-,-
2003,7,경남,함양,-,-
2003,7,경남,거창,0.9,88
2003,7,경남,합천,0.8,80
2003,7,경남,밀양,1.2,74
2003,7,경남,산청,1.3,74
2003,7,경남,거제,1.4,78
2003,7,경남,남해,1,75
2003,7,경북,울진,3.2,88
2003,7,경북,안동,1.4,70
2003,7,경북,상주,0.9,86
2003,7,경북,포항,1.9,83
2003,7,경북,봉화,0.8,69
2003,7,경북,영주,0.9,80
2003,7,경북,문경,0.9,94
2003,7,경북,청송,-,-
2003,7,경북,영덕,2.1,81
2003,7,경북,의성,0.7,78
2003,7,경북,구미,0.8,78
2003,7,경북,영천,1.4,76
2003,7,경북,경주,-,-
2003,7,전북,군산,3.1,88
2003,7,전북,전주,2,80
2003,7,전북,고창,-,-
2003,7,전북,부안,1.4,73
2003,7,전북,임실,1.1,79
2003,7,전북,정읍,0.9,74
2003,7,전북,남원,1.1,77
2003,7,전북,장수,1.6,85
2003,7,전북,고창,-,-
2003,7,전북,순창,-,-
2003,7,전남,여수,3.6,84
2003,7,전남,완도,3.9,85
2003,7,전남,순천,-,-
2003,7,전남,진도,6.2,96
2003,7,전남,영광,-,-
2003,7,전남,보성,-,-
2003,7,전남,강진,-,-
2003,7,전남,장흥,2.1,85
2003,7,전남,해남,2.7,84
2003,7,전남,고흥,0.8,82
2003,7,전남,광양,-,-
2003,7,전남,진도,-,-
2003,7,제주,제주,3,83
2003,7,제주,제주,5.5,92
2003,7,제주,제주,2.7,92
2003,7,제주,제주,3.4,88
2003,7,광주,광주,2.1,84
2003,7,경기,광주,1.2,78
2003,7,경기,남양주,1.5,83
2003,7,경기,시흥,2.2,75
2003,7,경기,성남,2.2,75
2003,7,경기,안성,2.2,75
2003,7,경기,고양,2.2,75
2003,7,경기,평택,2.2,75
2003,7,경기,하남,2.2,75
2003,7,경기,용인,2.2,75
2003,7,경기,구리,2.2,75
2003,7,경기,안산,2.2,75
2003,7,경기,군포,2.2,75
2003,7,경기,화성,2.2,75
2003,7,경기,과천,2.2,75
2003,7,경기,오산,2.2,75
2003,7,경기,안양,2.2,75
2003,7,경기,김포,2.2,75
2003,7,경기,의왕,2.2,75
2003,7,경기,광명,2.2,75
2003,7,경기,가평,0.7,79
2003,7,경기,포천,0.7,79
2003,7,경기,여주,1.2,78
2003,7,경기,양주,1.5,83
2003,7,경기,부천,1.5,83
2003,7,경기,연천,1.5,83
2003,7,경기,의정부,1.4,78
2003,7,강원,화천,1.2,77
2003,7,강원,고성,1.7,82
2003,7,강원,양구,1.2,77
2003,7,강원,횡성,1,78
2003,7,강원,평창,-,-
2003,7,강원,양양,1.7,82
2003,7,강원,삼척,1.7,82
2003,7,충북,단양,1.5,74
2003,7,충북,음성,1.3,69
2003,7,충북,진천,1.3,69
2003,7,충북,영동,1.3,79
2003,7,충북,옥천,1.3,79
2003,7,충북,증평,1.3,79
2003,7,충북,괴산,1.3,79
2003,7,충북,청원,1.7,76
2003,7,충남,아산,1.6,83
2003,7,충남,공주,1.4,76
2003,7,충남,논산,1,73
2003,7,충남,당진,2.3,84
2003,7,충남,태안,2.3,84
2003,7,충남,예산,-,-
2003,7,충남,청양,1.5,84
2003,7,충남,서천,1.4,76
2003,7,충남,계룡,1,73
2003,7,전북,무주,1.6,85
2003,7,전북,진안,1.6,85
2003,7,전북,김제,2,80
2003,7,전북,익산,2,80
2003,7,전북,완주,2,80
2003,7,전남,목포,2.7,84
2003,7,전남,영암,2.7,84
2003,7,전남,무안,2.1,84
2003,7,전남,신안,2.1,84
2003,7,전남,나주,2.1,84
2003,7,전남,구례,2.1,84
2003,7,전남,담양,2.1,84
2003,7,전남,곡성,-,-
2003,7,전남,화순,-,-
2003,7,전남,장성,-,-
2003,7,전남,함평,2.1,84
2003,7,경북,청도,1.4,76
2003,7,경북,경산,1.4,76
2003,7,경북,예천,0.9,86
2003,7,경북,고령,0.9,86
2003,7,경북,성주,0.8,78
2003,7,경북,군위,0.8,78
2003,7,경북,김천,0.8,78
2003,7,경북,칠곡,1.9,83
2003,7,경북,영양,-,-
2003,7,경남,창녕,0.8,80
2003,7,경남,함안,-,-
2003,7,경남,하동,1.5,84
2003,7,경남,고성,1.5,84
2003,7,경남,사천,1.5,84
2003,7,경남,함안,1.5,84
2003,7,경남,마산,1.8,79
2003,7,경남,진해,1.8,79
2003,8,서울,서울,1.4,77
2003,8,인천,인천,2,81
2003,8,경기,동두천,1.5,82
2003,8,경기,파주,1.4,86
2003,8,경기,수원,2,78
2003,8,인천,강화,1.8,73
2003,8,경기,양평,0.5,81
2003,8,경기,이천,1,82
2003,8,강원,속초,1.9,85
2003,8,강원,춘천,-,-
2003,8,강원,철원,1.7,86
2003,8,강원,춘천,1.1,83
2003,8,강원,강릉,-,-
2003,8,강원,강릉,1.9,78
2003,8,강원,동해,1.8,82
2003,8,강원,원주,0.8,80
2003,8,강원,영월,0.9,86
2003,8,강원,인제,1.4,78
2003,8,강원,홍천,1.1,74
2003,8,강원,태백,1.4,78
2003,8,강원,정선,-,-
2003,8,충북,충주,1,77
2003,8,충북,청주,1.5,77
2003,8,충북,제천,1.1,71
2003,8,충북,보은,0.8,80
2003,8,충남,서산,2.4,86
2003,8,충남,홍성,-,-
2003,8,충남,천안,1.4,83
2003,8,충남,보령,1.7,80
2003,8,충남,부여,1.4,74
2003,8,충남,금산,0.9,72
2003,8,대전,대전,2.2,80
2003,8,세종,세종,2.2,80
2003,8,울산,울산,1.9,75
2003,8,대구,대구,2.1,75
2003,8,부산,부산,3,82
2003,8,경남,창원,2,73
2003,8,경남,통영,2,82
2003,8,경남,진주,1.5,82
2003,8,경남,김해,-,-
2003,8,경남,창원,-,-
2003,8,경남,양산,-,-
2003,8,경남,의령,-,-
2003,8,경남,함양,-,-
2003,8,경남,거창,0.9,84
2003,8,경남,합천,0.8,79
2003,8,경남,밀양,1.1,72
2003,8,경남,산청,1,73
2003,8,경남,거제,1.4,75
2003,8,경남,남해,1,76
2003,8,경북,울진,2.8,85
2003,8,경북,안동,1.2,68
2003,8,경북,상주,1,85
2003,8,경북,포항,2.3,77
2003,8,경북,봉화,0.8,70
2003,8,경북,영주,1,81
2003,8,경북,문경,0.9,93
2003,8,경북,청송,-,-
2003,8,경북,영덕,1.9,81
2003,8,경북,의성,0.8,76
2003,8,경북,구미,0.7,80
2003,8,경북,영천,1.2,75
2003,8,경북,경주,-,-
2003,8,전북,군산,3.1,85
2003,8,전북,전주,1.7,78
2003,8,전북,고창,-,-
2003,8,전북,부안,1.2,74
2003,8,전북,임실,0.8,77
2003,8,전북,정읍,0.7,73
2003,8,전북,남원,1,76
2003,8,전북,장수,1.5,83
2003,8,전북,고창,-,-
2003,8,전북,순창,-,-
2003,8,전남,여수,3.8,78
2003,8,전남,완도,3.2,80
2003,8,전남,순천,-,-
2003,8,전남,진도,5.4,94
2003,8,전남,영광,-,-
2003,8,전남,보성,-,-
2003,8,전남,강진,-,-
2003,8,전남,장흥,1.8,85
2003,8,전남,해남,2.1,83
2003,8,전남,고흥,0.7,77
2003,8,전남,광양,-,-
2003,8,전남,진도,-,-
2003,8,제주,제주,2.3,79
2003,8,제주,제주,5.6,87
2003,8,제주,제주,2.8,89
2003,8,제주,제주,2.8,79
2003,8,광주,광주,2.1,80
2003,8,경기,광주,1,82
2003,8,경기,남양주,1.4,86
2003,8,경기,시흥,2,78
2003,8,경기,성남,2,78
2003,8,경기,안성,2,78
2003,8,경기,고양,2,78
2003,8,경기,평택,2,78
2003,8,경기,하남,2,78
2003,8,경기,용인,2,78
2003,8,경기,구리,2,78
2003,8,경기,안산,2,78
2003,8,경기,군포,2,78
2003,8,경기,화성,2,78
2003,8,경기,과천,2,78
2003,8,경기,오산,2,78
2003,8,경기,안양,2,78
2003,8,경기,김포,2,78
2003,8,경기,의왕,2,78
2003,8,경기,광명,2,78
2003,8,경기,가평,0.5,81
2003,8,경기,포천,0.5,81
2003,8,경기,여주,1,82
2003,8,경기,양주,1.4,86
2003,8,경기,부천,1.4,86
2003,8,경기,연천,1.4,86
2003,8,경기,의정부,1.5,82
2003,8,강원,화천,1.1,83
2003,8,강원,고성,1.9,78
2003,8,강원,양구,1.1,83
2003,8,강원,횡성,0.8,80
2003,8,강원,평창,-,-
2003,8,강원,양양,1.9,78
2003,8,강원,삼척,1.9,78
2003,8,충북,단양,1,77
2003,8,충북,음성,1.1,71
2003,8,충북,진천,1.1,71
2003,8,충북,영동,0.8,80
2003,8,충북,옥천,0.8,80
2003,8,충북,증평,0.8,80
2003,8,충북,괴산,0.8,80
2003,8,충북,청원,1.5,77
2003,8,충남,아산,1.4,83
2003,8,충남,공주,1.4,74
2003,8,충남,논산,0.9,72
2003,8,충남,당진,2.4,86
2003,8,충남,태안,2.4,86
2003,8,충남,예산,-,-
2003,8,충남,청양,1.7,80
2003,8,충남,서천,1.4,74
2003,8,충남,계룡,0.9,72
2003,8,전북,무주,1.5,83
2003,8,전북,진안,1.5,83
2003,8,전북,김제,1.7,78
2003,8,전북,익산,1.7,78
2003,8,전북,완주,1.7,78
2003,8,전남,목포,2.1,83
2003,8,전남,영암,2.1,83
2003,8,전남,무안,2.1,80
2003,8,전남,신안,2.1,80
2003,8,전남,나주,2.1,80
2003,8,전남,구례,2.1,80
2003,8,전남,담양,2.1,80
2003,8,전남,곡성,-,-
2003,8,전남,화순,-,-
2003,8,전남,장성,-,-
2003,8,전남,함평,2.1,80
2003,8,경북,청도,1.2,75
2003,8,경북,경산,1.2,75
2003,8,경북,예천,1,85
2003,8,경북,고령,1,85
2003,8,경북,성주,0.7,80
2003,8,경북,군위,0.7,80
2003,8,경북,김천,0.7,80
2003,8,경북,칠곡,2.3,77
2003,8,경북,영양,-,-
2003,8,경남,창녕,0.8,79
2003,8,경남,함안,-,-
2003,8,경남,하동,1.5,82
2003,8,경남,고성,1.5,82
2003,8,경남,사천,1.5,82
2003,8,경남,함안,1.5,82
2003,8,경남,마산,2,73
2003,8,경남,진해,2,73
2003,9,서울,서울,1.1,72
2003,9,인천,인천,1.1,76
2003,9,경기,동두천,1.2,81
2003,9,경기,파주,1.4,84
2003,9,경기,수원,1.8,74
2003,9,인천,강화,1.6,70
2003,9,경기,양평,0.3,78
2003,9,경기,이천,1,80
2003,9,강원,속초,2.2,81
2003,9,강원,춘천,-,-
2003,9,강원,철원,1.6,84
2003,9,강원,춘천,1.1,82
2003,9,강원,강릉,-,-
2003,9,강원,강릉,2.2,77
2003,9,강원,동해,2.2,80
2003,9,강원,원주,0.8,79
2003,9,강원,영월,1.3,86
2003,9,강원,인제,1.6,74
2003,9,강원,홍천,1,72
2003,9,강원,태백,1.3,82
2003,9,강원,정선,-,-
2003,9,충북,충주,1.2,75
2003,9,충북,청주,1.5,76
2003,9,충북,제천,1.3,70
2003,9,충북,보은,0.8,76
2003,9,충남,서산,2.2,82
2003,9,충남,홍성,-,-
2003,9,충남,천안,1.3,82
2003,9,충남,보령,1.5,76
2003,9,충남,부여,1.2,72
2003,9,충남,금산,0.9,71
2003,9,대전,대전,1.8,78
2003,9,세종,세종,1.8,78
2003,9,울산,울산,2.2,72
2003,9,대구,대구,2.2,74
2003,9,부산,부산,3.2,74
2003,9,경남,창원,2.1,67
2003,9,경남,통영,2.3,75
2003,9,경남,진주,1.5,79
2003,9,경남,김해,-,-
2003,9,경남,창원,-,-
2003,9,경남,양산,-,-
2003,9,경남,의령,-,-
2003,9,경남,함양,-,-
2003,9,경남,거창,1.1,82
2003,9,경남,합천,0.9,79
2003,9,경남,밀양,1.4,69
2003,9,경남,산청,1,70
2003,9,경남,거제,1.4,70
2003,9,경남,남해,1.3,76
2003,9,경북,울진,3.2,82
2003,9,경북,안동,1.3,68
2003,9,경북,상주,1.2,83
2003,9,경북,포항,2.4,75
2003,9,경북,봉화,1,70
2003,9,경북,영주,1.4,78
2003,9,경북,문경,1.2,90
2003,9,경북,청송,-,-
2003,9,경북,영덕,2.3,72
2003,9,경북,의성,1,75
2003,9,경북,구미,1,74
2003,9,경북,영천,1.4,73
2003,9,경북,경주,-,-
2003,9,전북,군산,3.1,82
2003,9,전북,전주,1.6,75
2003,9,전북,고창,-,-
2003,9,전북,부안,1.1,72
2003,9,전북,임실,0.7,76
2003,9,전북,정읍,0.6,71
2003,9,전북,남원,1,72
2003,9,전북,장수,1.5,82
2003,9,전북,고창,-,-
2003,9,전북,순창,-,-
2003,9,전남,여수,3.9,71
2003,9,전남,완도,2.9,76
2003,9,전남,순천,-,-
2003,9,전남,진도,4.6,87
2003,9,전남,영광,-,-
2003,9,전남,보성,-,-
2003,9,전남,강진,-,-
2003,9,전남,장흥,1.6,82
2003,9,전남,해남,1.5,78
2003,9,전남,고흥,0.7,73
2003,9,전남,광양,-,-
2003,9,전남,진도,-,-
2003,9,제주,제주,2.7,75
2003,9,제주,제주,5.1,82
2003,9,제주,제주,2.5,76
2003,9,제주,제주,3.2,72
2003,9,광주,광주,1.9,75
2003,9,경기,광주,1,80
2003,9,경기,남양주,1.4,84
2003,9,경기,시흥,1.8,74
2003,9,경기,성남,1.8,74
2003,9,경기,안성,1.8,74
2003,9,경기,고양,1.8,74
2003,9,경기,평택,1.8,74
2003,9,경기,하남,1.8,74
2003,9,경기,용인,1.8,74
2003,9,경기,구리,1.8,74
2003,9,경기,안산,1.8,74
2003,9,경기,군포,1.8,74
2003,9,경기,화성,1.8,74
2003,9,경기,과천,1.8,74
2003,9,경기,오산,1.8,74
2003,9,경기,안양,1.8,74
2003,9,경기,김포,1.8,74
2003,9,경기,의왕,1.8,74
2003,9,경기,광명,1.8,74
2003,9,경기,가평,0.3,78
2003,9,경기,포천,0.3,78
2003,9,경기,여주,1,80
2003,9,경기,양주,1.4,84
2003,9,경기,부천,1.4,84
2003,9,경기,연천,1.4,84
2003,9,경기,의정부,1.2,81
2003,9,강원,화천,1.1,82
2003,9,강원,고성,2.2,77
2003,9,강원,양구,1.1,82
2003,9,강원,횡성,0.8,79
2003,9,강원,평창,-,-
2003,9,강원,양양,2.2,77
2003,9,강원,삼척,2.2,77
2003,9,충북,단양,1.2,75
2003,9,충북,음성,1.3,70
2003,9,충북,진천,1.3,70
2003,9,충북,영동,0.8,76
2003,9,충북,옥천,0.8,76
2003,9,충북,증평,0.8,76
2003,9,충북,괴산,0.8,76
2003,9,충북,청원,1.5,76
2003,9,충남,아산,1.3,82
2003,9,충남,공주,1.2,72
2003,9,충남,논산,0.9,71
2003,9,충남,당진,2.2,82
2003,9,충남,태안,2.2,82
2003,9,충남,예산,-,-
2003,9,충남,청양,1.5,76
2003,9,충남,서천,1.2,72
2003,9,충남,계룡,0.9,71
2003,9,전북,무주,1.5,82
2003,9,전북,진안,1.5,82
2003,9,전북,김제,1.6,75
2003,9,전북,익산,1.6,75
2003,9,전북,완주,1.6,75
2003,9,전남,목포,1.5,78
2003,9,전남,영암,1.5,78
2003,9,전남,무안,1.9,75
2003,9,전남,신안,1.9,75
2003,9,전남,나주,1.9,75
2003,9,전남,구례,1.9,75
2003,9,전남,담양,1.9,75
2003,9,전남,곡성,-,-
2003,9,전남,화순,-,-
2003,9,전남,장성,-,-
2003,9,전남,함평,1.9,75
2003,9,경북,청도,1.4,73
2003,9,경북,경산,1.4,73
2003,9,경북,예천,1.2,83
2003,9,경북,고령,1.2,83
2003,9,경북,성주,1,74
2003,9,경북,군위,1,74
2003,9,경북,김천,1,74
2003,9,경북,칠곡,2.4,75
2003,9,경북,영양,-,-
2003,9,경남,창녕,0.9,79
2003,9,경남,함안,-,-
2003,9,경남,하동,1.5,79
2003,9,경남,고성,1.5,79
2003,9,경남,사천,1.5,79
2003,9,경남,함안,1.5,79
2003,9,경남,마산,2.1,67
2003,9,경남,진해,2.1,67
2003,10,서울,서울,2,61
2003,10,인천,인천,2.2,62
2003,10,경기,동두천,1.4,68
2003,10,경기,파주,1.5,71
2003,10,경기,수원,1.8,61
2003,10,인천,강화,1.7,60
2003,10,경기,양평,0.6,70
2003,10,경기,이천,1,70
2003,10,강원,속초,2.5,56
2003,10,강원,춘천,-,-
2003,10,강원,철원,1.7,73
2003,10,강원,춘천,1,75
2003,10,강원,강릉,-,-
2003,10,강원,강릉,3.2,52
2003,10,강원,동해,3,57
2003,10,강원,원주,0.9,69
2003,10,강원,영월,1.3,73
2003,10,강원,인제,1.6,62
2003,10,강원,홍천,1.1,66
2003,10,강원,태백,1.4,64
2003,10,강원,정선,-,-
2003,10,충북,충주,1.3,68
2003,10,충북,청주,1.5,63
2003,10,충북,제천,1.3,65
2003,10,충북,보은,1.1,63
2003,10,충남,서산,2.3,71
